step,intersection,time_of_day,phase_used,duration,queue_ns,queue_ew,served_ns,served_ew,throughput,avg_wait_proxy,stops,emergency,explanation
547,1,night,EW,12.566429133766622,2,0,0,2,2,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
547,2,night,NS,12.423482822704452,0,0,2,0,2,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
548,0,night,NS,12.425404623066795,0,1,4,0,4,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
548,1,night,NS,12.425404623066795,0,1,4,0,4,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
548,2,night,EW,12.572765596032474,1,0,0,0,0,0.5,1,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
549,0,night,EW,12.567999429074654,2,0,0,2,2,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
549,1,night,NS,12.366868671234213,0,1,2,0,2,0.5,1,True,"Neural policy: queues NS/EW=(0,1), time=night, emergency=True | Emergency override: granted immediate green to priority approach."
549,2,night,NS,12.424985883184714,0,1,2,0,2,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
550,0,night,NS,12.426907763687423,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
550,1,night,NS,12.217385927044486,0,2,2,0,2,1.0,2,True,"Neural policy: queues NS/EW=(0,1), time=night, emergency=True | Emergency override: granted immediate green to priority approach."
550,2,night,EW,12.568504452884353,2,0,0,2,2,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
551,0,night,EW,12.569074774960516,1,0,0,2,2,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
551,1,night,NS,12.412678680047481,0,3,2,0,2,1.5,3,False,"Neural policy: queues NS/EW=(0,2), time=night, emergency=False"
551,2,night,NS,12.427448872561488,0,1,4,0,4,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
552,0,night,NS,12.426722951379318,0,1,2,0,2,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
552,1,night,EW,12.558115778279738,2,0,0,4,4,1.0,2,False,"Neural policy: queues NS/EW=(0,3), time=night, emergency=False"
552,2,night,EW,12.56979611546343,2,0,0,2,2,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
553,0,night,EW,12.570556190893493,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
553,1,night,NS,12.428873785666045,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
553,2,night,NS,12.428873785666045,0,1,4,0,4,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
554,0,night,NS,12.428428489042235,0,0,2,0,2,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
554,1,night,EW,12.571565545907795,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
554,2,night,EW,12.571565545907795,2,0,0,2,2,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
555,0,night,EW,12.577890232983785,2,0,0,0,0,1.0,2,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
555,1,night,NS,12.428896918774043,0,0,2,0,2,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
555,2,night,NS,12.430327082002934,0,1,4,0,4,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
556,0,night,NS,12.430959933264957,0,1,4,0,4,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
556,1,night,EW,12.578538834290494,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
556,2,night,EW,12.572707937934638,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
557,0,night,EW,12.573391354092113,2,0,0,1,1,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
557,1,night,NS,12.430177944001777,0,0,2,0,2,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
557,2,night,NS,12.430177944001777,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
558,0,night,NS,12.432240811608175,0,0,3,0,3,0.0,0,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
558,1,night,EW,12.579870384319976,2,0,0,0,0,1.0,2,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
558,2,night,EW,12.57403956478866,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
559,0,night,EW,12.5801740018218,1,0,0,0,0,0.5,1,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
559,1,night,NS,12.432528937455603,0,1,4,0,4,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
559,2,night,NS,12.431098262259518,0,0,2,0,2,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
560,0,night,NS,12.431870784925897,0,0,3,0,3,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
560,1,night,EW,12.575135220284047,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
560,2,night,EW,12.580965993824442,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
561,0,night,EW,12.581610817153908,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
561,1,night,NS,12.23239695978099,0,0,3,0,3,0.0,0,True,"Neural policy: queues NS/EW=(1,0), time=night, emergency=True | Emergency override: granted immediate green to priority approach."
561,2,night,NS,12.432482637981458,0,1,2,0,2,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
562,0,night,NS,12.433254829439713,0,1,2,0,2,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
562,1,night,NS,12.431826647130913,0,0,1,0,1,0.0,0,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
562,2,night,EW,12.576571720747117,2,0,0,1,1,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
563,0,night,EW,12.57687507839595,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
563,1,night,EW,12.582705766804079,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
563,2,night,NS,12.434973881645897,0,1,4,0,4,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
564,0,night,NS,12.434174422101812,0,1,2,0,2,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
564,1,night,NS,12.434174422101812,0,1,2,0,2,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
564,2,night,EW,12.57752269193061,2,0,0,2,2,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
565,0,night,EW,12.578053370536521,2,0,0,1,1,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
565,1,night,EW,12.578053370536521,2,0,0,2,2,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
565,2,night,NS,12.436109431365029,0,0,4,0,4,0.0,0,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
566,0,night,NS,12.436776278541704,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
566,1,night,NS,12.436776278541704,0,1,4,0,4,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
566,2,night,EW,12.584567318349851,2,0,0,0,0,1.0,2,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
567,0,night,EW,12.579456579242912,2,0,0,1,1,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
567,1,night,EW,12.579456579242912,1,0,0,2,2,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
567,2,night,NS,12.437459465331294,0,0,4,0,4,0.0,0,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
568,0,night,NS,12.438266351320037,0,1,4,0,4,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
568,1,night,NS,12.436834309529438,0,0,2,0,2,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
568,2,night,EW,12.586113928717873,1,0,0,0,0,0.5,1,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
569,0,night,EW,12.581116448771104,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
569,1,night,EW,12.58694692961306,1,0,0,0,0,0.5,1,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
569,2,night,NS,12.437624811840259,0,0,2,0,2,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
570,0,night,NS,12.437870152844608,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
570,1,night,NS,12.437870152844608,0,0,3,0,3,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
570,2,night,EW,12.587198407190675,1,0,0,0,0,0.5,1,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
571,0,night,EW,12.582200677103978,1,0,0,2,2,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
571,1,night,EW,12.58803109907598,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
571,2,night,NS,12.438660381523501,0,1,2,0,2,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
572,0,night,NS,12.439115843411942,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
572,1,night,NS,12.439115843411942,0,1,2,0,2,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
572,2,night,EW,12.582667528173152,1,0,0,2,2,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
573,0,night,EW,12.583537794714703,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
573,1,night,EW,12.583537794714703,1,0,0,2,2,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
573,2,night,NS,12.4399416455066,0,0,2,0,2,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
574,0,night,NS,12.440537010713129,0,0,3,0,3,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
574,1,night,NS,12.440537010713129,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
574,2,night,EW,12.589978330824684,2,0,0,0,0,1.0,2,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
575,0,night,EW,12.590659010523023,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
575,1,night,EW,12.58482874661651,1,0,0,2,2,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
575,2,night,NS,12.442615925024281,0,1,4,0,4,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
576,0,night,NS,12.441988405524436,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
576,1,night,NS,12.441988405524436,0,0,3,0,3,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
576,2,night,EW,12.58565413806279,1,0,0,2,2,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
577,0,night,EW,12.586863658555506,2,0,0,2,2,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
577,1,night,NS,12.392269712869233,0,1,2,0,2,0.5,1,True,"Neural policy: queues NS/EW=(0,0), time=night, emergency=True | Emergency override: granted immediate green to priority approach."
577,2,night,NS,12.443136208242443,0,1,2,0,2,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
578,0,night,NS,12.245158588682749,0,1,3,0,3,0.5,1,True,"Neural policy: queues NS/EW=(2,0), time=night, emergency=True | Emergency override: granted immediate green to priority approach."
578,1,night,NS,12.436233256347206,0,1,1,0,1,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
578,2,night,EW,12.587365673050616,1,0,0,2,2,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
579,0,night,NS,12.436878458424607,0,1,1,0,1,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
579,1,night,EW,12.588045685911506,2,0,0,1,1,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
579,2,night,NS,12.444271375112237,0,0,3,0,3,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
580,0,night,EW,12.588511685796115,2,0,0,1,1,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
580,1,night,NS,12.446159775021947,0,0,3,0,3,0.0,0,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
580,2,night,EW,12.594341706036701,2,0,0,0,0,1.0,2,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
581,0,night,NS,12.446303194188538,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
581,1,night,EW,12.594492782629427,2,0,0,0,0,1.0,2,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
581,2,night,NS,12.446303194188538,0,1,4,0,4,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
582,0,night,EW,12.58934382049791,2,0,0,2,2,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
582,1,night,NS,12.446967995183218,0,0,3,0,3,0.0,0,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
582,2,night,EW,12.58934382049791,1,0,0,2,2,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
583,0,night,NS,12.447792196351282,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
583,1,night,EW,12.596042018898336,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
583,2,night,NS,12.446358146203055,0,0,2,0,2,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
584,0,night,EW,12.591000132359031,2,0,0,2,2,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
584,1,night,NS,12.4471271112639,0,0,2,0,2,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
584,2,night,EW,12.59683000611253,2,0,0,0,0,1.0,2,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
585,0,night,NS,12.448704649378683,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
585,1,night,EW,12.596980937663739,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
585,2,night,NS,12.448704649378683,0,1,4,0,4,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
586,0,night,EW,12.592153847900134,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
586,1,night,NS,12.448249022186022,0,1,2,0,2,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
586,2,night,EW,12.592153847900134,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
587,0,night,NS,12.448535413093785,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
587,1,night,EW,12.592455597932796,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
587,2,night,NS,12.448535413093785,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
588,0,night,EW,12.593278834898358,2,0,0,2,2,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
588,1,night,NS,12.449338801818328,0,1,2,0,2,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
588,2,night,EW,12.593278834898358,2,0,0,2,2,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
589,0,night,NS,12.451131526466854,0,0,4,0,4,0.0,0,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
589,1,night,EW,12.593655872175841,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
589,2,night,NS,12.451131526466854,0,0,3,0,3,0.0,0,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
590,0,night,EW,12.600773756505665,1,0,0,0,0,0.5,1,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
590,1,night,NS,12.251375876180042,0,1,2,0,2,0.5,1,True,"Neural policy: queues NS/EW=(1,0), time=night, emergency=True | Emergency override: granted immediate green to priority approach."
590,2,night,EW,12.600773756505665,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
591,0,night,NS,12.451061262071129,0,1,2,0,2,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
591,1,night,NS,12.443666284550522,0,1,1,0,1,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
591,2,night,NS,12.451061262071129,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
592,0,night,EW,12.595700871508884,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
592,1,night,EW,12.595700871508884,1,0,0,2,2,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
592,2,night,EW,12.595700871508884,2,0,0,1,1,1.0,2,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
593,0,night,NS,12.451832576095825,0,0,3,0,3,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
593,1,night,NS,12.451832576095825,0,0,2,0,2,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
593,2,night,NS,12.453268005962947,0,1,4,0,4,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
594,0,night,EW,12.603147182049428,1,0,0,1,1,0.5,1,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
594,1,night,EW,12.603147182049428,2,0,0,0,0,1.0,2,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
594,2,night,EW,12.597317603530335,1,0,0,2,2,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
595,0,night,NS,12.453227801361127,0,0,2,0,2,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
595,1,night,NS,12.454663629252604,0,0,4,0,4,0.0,0,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
595,2,night,NS,12.453227801361127,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
596,0,night,EW,12.604574603095804,1,0,0,0,0,0.5,1,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
596,1,night,EW,12.604574603095804,2,0,0,1,1,1.0,2,False,"Neural policy: queues NS/EW=(0,0), time=night, emergency=False"
596,2,night,EW,12.598745073480217,1,0,0,2,2,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
597,0,night,NS,12.454622075236507,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
597,1,night,NS,12.456058264314978,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(2,0), time=night, emergency=False"
597,2,night,NS,12.454622075236507,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
598,0,night,EW,12.599886181687749,1,0,0,2,2,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
598,1,night,EW,12.599886181687749,1,0,0,2,2,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
598,2,night,EW,12.599886181687749,1,0,0,2,2,0.5,1,False,"Neural policy: queues NS/EW=(0,1), time=night, emergency=False"
599,0,night,NS,12.456415344966864,0,1,3,0,3,0.5,1,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
599,1,night,NS,12.456415344966864,0,0,2,0,2,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
599,2,night,NS,12.456415344966864,0,0,2,0,2,0.0,0,False,"Neural policy: queues NS/EW=(1,0), time=night, emergency=False"
